nm, A
624.000000, 0.002610
623.000000, 0.002579
622.000000, 0.002668
621.000000, 0.002621
620.000000, 0.002744
619.000000, 0.002888
618.000000, 0.002686
617.000000, 0.002609
616.000000, 0.002617
615.000000, 0.002716
614.000000, 0.002687
613.000000, 0.002708
612.000000, 0.002758
611.000000, 0.002968
610.000000, 0.002833
609.000000, 0.003134
608.000000, 0.003191
607.000000, 0.003285
606.000000, 0.003524
605.000000, 0.003812
604.000000, 0.003903
603.000000, 0.004238
602.000000, 0.004485
601.000000, 0.004659
600.000000, 0.005036
599.000000, 0.005438
598.000000, 0.005829
597.000000, 0.006538
596.000000, 0.007357
595.000000, 0.008180
594.000000, 0.009429
593.000000, 0.010448
592.000000, 0.011899
591.000000, 0.013447
590.000000, 0.015433
589.000000, 0.017562
588.000000, 0.020162
587.000000, 0.023256
586.000000, 0.026604
585.000000, 0.030727
584.000000, 0.035614
583.000000, 0.040971
582.000000, 0.047043
581.000000, 0.054149
580.000000, 0.062271
579.000000, 0.071467
578.000000, 0.081807
577.000000, 0.093513
576.000000, 0.106505
575.000000, 0.120733
574.000000, 0.136359
573.000000, 0.152950
572.000000, 0.171467
571.000000, 0.191367
570.000000, 0.212223
569.000000, 0.233957
568.000000, 0.256679
567.000000, 0.280095
566.000000, 0.304083
565.000000, 0.327932
564.000000, 0.351305
563.000000, 0.373996
562.000000, 0.396009
561.000000, 0.416672
560.000000, 0.434652
559.000000, 0.450531
558.000000, 0.463615
557.000000, 0.474493
556.000000, 0.482706
555.000000, 0.487836
554.000000, 0.490278
553.000000, 0.489716
552.000000, 0.486334
551.000000, 0.480428
550.000000, 0.472695
549.000000, 0.462903
548.000000, 0.451296
547.000000, 0.438509
546.000000, 0.424358
545.000000, 0.409284
544.000000, 0.393640
543.000000, 0.377960
542.000000, 0.362163
541.000000, 0.346112
540.000000, 0.330500
539.000000, 0.315575
538.000000, 0.301198
537.000000, 0.287454
536.000000, 0.274584
535.000000, 0.262637
534.000000, 0.251569
533.000000, 0.241579
532.000000, 0.232436
531.000000, 0.224111
530.000000, 0.216909
529.000000, 0.210857
528.000000, 0.205560
527.000000, 0.200867
526.000000, 0.196805
525.000000, 0.193434
524.000000, 0.190440
523.000000, 0.187732
522.000000, 0.185310
521.000000, 0.183129
520.000000, 0.180951
519.000000, 0.178690
518.000000, 0.176274
517.000000, 0.173703
516.000000, 0.170975
515.000000, 0.167855
514.000000, 0.164352
513.000000, 0.160476
512.000000, 0.156204
511.000000, 0.151649
510.000000, 0.146695
509.000000, 0.141476
508.000000, 0.136236
507.000000, 0.130684
506.000000, 0.124940
505.000000, 0.119251
504.000000, 0.113465
503.000000, 0.107716
502.000000, 0.102253
501.000000, 0.096959
500.000000, 0.091775
499.000000, 0.086875
498.000000, 0.082262
497.000000, 0.077770
496.000000, 0.073593
495.000000, 0.069544
494.000000, 0.065985
493.000000, 0.062707
492.000000, 0.059502
491.000000, 0.056656
490.000000, 0.054023
489.000000, 0.051572
488.000000, 0.049354
487.000000, 0.047271
486.000000, 0.045284
485.000000, 0.043472
484.000000, 0.041728
483.000000, 0.040140
482.000000, 0.038566
481.000000, 0.036878
480.000000, 0.035448
479.000000, 0.034124
478.000000, 0.032512
477.000000, 0.031167
476.000000, 0.029779
475.000000, 0.028233
474.000000, 0.026831
473.000000, 0.025633
472.000000, 0.024461
471.000000, 0.023319
470.000000, 0.022034
469.000000, 0.020862
468.000000, 0.019726
467.000000, 0.018658
466.000000, 0.017650
465.000000, 0.016799
464.000000, 0.016013
463.000000, 0.014997
462.000000, 0.014207
461.000000, 0.013600
460.000000, 0.012991
459.000000, 0.012226
458.000000, 0.011830
457.000000, 0.011212
456.000000, 0.010720
455.000000, 0.010192
454.000000, 0.009846
453.000000, 0.009502
452.000000, 0.009238
451.000000, 0.009080
450.000000, 0.008738
449.000000, 0.008615
448.000000, 0.008496
447.000000, 0.008536
446.000000, 0.008440
445.000000, 0.008337
444.000000, 0.008492
443.000000, 0.008517
442.000000, 0.008667
441.000000, 0.009015
440.000000, 0.009288
439.000000, 0.009508
438.000000, 0.009650
437.000000, 0.010107
436.000000, 0.010624
435.000000, 0.010959
434.000000, 0.011057
433.000000, 0.011391
432.000000, 0.011760
431.000000, 0.012453
430.000000, 0.012846
429.000000, 0.013221
428.000000, 0.013751
427.000000, 0.014163
426.000000, 0.014456
425.000000, 0.014748
424.000000, 0.014941
423.000000, 0.015244
422.000000, 0.015652
421.000000, 0.015866
420.000000, 0.016032
419.000000, 0.016048
418.000000, 0.016394
417.000000, 0.016601
416.000000, 0.016537
415.000000, 0.016666
414.000000, 0.016621
413.000000, 0.016840
412.000000, 0.016960
411.000000, 0.017130
410.000000, 0.017220
409.000000, 0.017545
408.000000, 0.017473
407.000000, 0.017626
406.000000, 0.017924
405.000000, 0.018081
404.000000, 0.018068
403.000000, 0.018207
402.000000, 0.018294
401.000000, 0.018397
400.000000, 0.018477
399.000000, 0.018585
398.000000, 0.018453
397.000000, 0.018414
396.000000, 0.018200
395.000000, 0.018161
394.000000, 0.017817
393.000000, 0.017729
392.000000, 0.017562
391.000000, 0.017195
390.000000, 0.016838
389.000000, 0.016532
388.000000, 0.016222
387.000000, 0.016038
386.000000, 0.015625
385.000000, 0.015414
384.000000, 0.015405
383.000000, 0.015051
382.000000, 0.014843
381.000000, 0.014787
380.000000, 0.014732
379.000000, 0.014561
378.000000, 0.014809
377.000000, 0.015012
376.000000, 0.013910
375.000000, 0.013796
374.000000, 0.014225
373.000000, 0.014929
372.000000, 0.015651
371.000000, 0.016380
370.000000, 0.017492
369.000000, 0.018862
368.000000, 0.020151
367.000000, 0.021605
366.000000, 0.023389
365.000000, 0.025413
364.000000, 0.027385
363.000000, 0.029428
362.000000, 0.031512
361.000000, 0.033769
360.000000, 0.035773
359.000000, 0.037722
358.000000, 0.039680
357.000000, 0.041448
356.000000, 0.042440
355.000000, 0.043200
354.000000, 0.043546
353.000000, 0.043582
352.000000, 0.043077
351.000000, 0.042147
350.000000, 0.040696
349.000000, 0.039104
348.000000, 0.037585
347.000000, 0.036015
346.000000, 0.034426
345.000000, 0.033043
344.000000, 0.031855
343.000000, 0.030832
342.000000, 0.029903
341.000000, 0.028951
340.000000, 0.028217
339.000000, 0.027674
338.000000, 0.026818
337.000000, 0.025992
336.000000, 0.025101
335.000000, 0.024053
334.000000, 0.023093
333.000000, 0.022467
332.000000, 0.021913
331.000000, 0.021460
330.000000, 0.021189
329.000000, 0.021036
328.000000, 0.021222
327.000000, 0.021933
326.000000, 0.022746
325.000000, 0.023770
324.000000, 0.025233
323.000000, 0.027058
322.000000, 0.029284
321.000000, 0.031691
320.000000, 0.034147
319.000000, 0.037237
318.000000, 0.042440
317.000000, 0.047527
316.000000, 0.051210
315.000000, 0.054990
314.000000, 0.058896
313.000000, 0.062680
312.000000, 0.066218
311.000000, 0.068963
310.000000, 0.071349
309.000000, 0.073310
308.000000, 0.074647
307.000000, 0.075554
306.000000, 0.076206
305.000000, 0.076426
304.000000, 0.076534
303.000000, 0.076698
302.000000, 0.076627
301.000000, 0.076539
300.000000, 0.076490
299.000000, 0.076271
298.000000, 0.076224
297.000000, 0.076396
296.000000, 0.076666
295.000000, 0.076994
294.000000, 0.077112
293.000000, 0.077511
292.000000, 0.078151
291.000000, 0.079204
290.000000, 0.080311
289.000000, 0.081364
288.000000, 0.082403
287.000000, 0.083453
286.000000, 0.084104
285.000000, 0.084564
284.000000, 0.084940
283.000000, 0.085129
282.000000, 0.084968
281.000000, 0.084440
280.000000, 0.084065
279.000000, 0.083537
278.000000, 0.082787
277.000000, 0.082071
276.000000, 0.081652
275.000000, 0.081856
274.000000, 0.082506
273.000000, 0.083918
272.000000, 0.086194
271.000000, 0.089656
270.000000, 0.094372
269.000000, 0.100126
268.000000, 0.106472
267.000000, 0.113578
266.000000, 0.121285
265.000000, 0.128325
264.000000, 0.134804
263.000000, 0.140153
262.000000, 0.144355
261.000000, 0.147077
260.000000, 0.148673
259.000000, 0.149286
258.000000, 0.149353
257.000000, 0.148773
256.000000, 0.147943
255.000000, 0.146458
254.000000, 0.144527
253.000000, 0.141520
252.000000, 0.138225
251.000000, 0.134157
250.000000, 0.129900
