nm, A
413.000000, 0.009701
412.000000, 0.009688
411.000000, 0.009797
410.000000, 0.009799
409.000000, 0.009923
408.000000, 0.009983
407.000000, 0.009956
406.000000, 0.010126
405.000000, 0.010189
404.000000, 0.010237
403.000000, 0.010124
402.000000, 0.010057
401.000000, 0.010101
400.000000, 0.010111
399.000000, 0.009976
398.000000, 0.010095
397.000000, 0.009889
396.000000, 0.009911
395.000000, 0.010004
394.000000, 0.009740
393.000000, 0.009696
392.000000, 0.009674
391.000000, 0.009381
390.000000, 0.009174
389.000000, 0.009064
388.000000, 0.008840
387.000000, 0.008780
386.000000, 0.008541
385.000000, 0.008643
384.000000, 0.008672
383.000000, 0.008555
382.000000, 0.008524
381.000000, 0.008541
380.000000, 0.008607
379.000000, 0.008521
378.000000, 0.008735
377.000000, 0.008422
376.000000, 0.007344
375.000000, 0.007291
374.000000, 0.007799
373.000000, 0.008426
372.000000, 0.008584
371.000000, 0.009141
370.000000, 0.009955
369.000000, 0.010740
368.000000, 0.011370
367.000000, 0.012196
366.000000, 0.012933
365.000000, 0.013951
364.000000, 0.014783
363.000000, 0.015715
362.000000, 0.016711
361.000000, 0.017504
360.000000, 0.018359
359.000000, 0.019155
358.000000, 0.019790
357.000000, 0.020467
356.000000, 0.020676
355.000000, 0.020899
354.000000, 0.020981
353.000000, 0.020994
352.000000, 0.020766
351.000000, 0.020355
350.000000, 0.019508
349.000000, 0.018756
348.000000, 0.018174
347.000000, 0.017409
346.000000, 0.016665
345.000000, 0.016083
344.000000, 0.015505
343.000000, 0.015100
342.000000, 0.014628
341.000000, 0.014235
340.000000, 0.013921
339.000000, 0.013469
338.000000, 0.013087
337.000000, 0.012680
336.000000, 0.012140
335.000000, 0.011626
334.000000, 0.011190
333.000000, 0.010886
332.000000, 0.010623
331.000000, 0.010417
330.000000, 0.010209
329.000000, 0.010328
328.000000, 0.010482
327.000000, 0.010844
326.000000, 0.011346
325.000000, 0.011671
324.000000, 0.012558
323.000000, 0.013600
322.000000, 0.014698
321.000000, 0.015777
320.000000, 0.016819
319.000000, 0.018418
318.000000, 0.020176
317.000000, 0.021951
316.000000, 0.023788
315.000000, 0.025525
314.000000, 0.027354
313.000000, 0.029053
312.000000, 0.030535
311.000000, 0.031698
310.000000, 0.032728
309.000000, 0.033610
308.000000, 0.034140
307.000000, 0.034647
306.000000, 0.034852
305.000000, 0.035171
304.000000, 0.035317
303.000000, 0.035561
302.000000, 0.035664
301.000000, 0.035563
300.000000, 0.035531
299.000000, 0.035548
298.000000, 0.035520
297.000000, 0.035641
296.000000, 0.035737
295.000000, 0.035584
294.000000, 0.035498
293.000000, 0.035733
292.000000, 0.035793
291.000000, 0.036012
290.000000, 0.036643
289.000000, 0.036936
288.000000, 0.037229
287.000000, 0.037429
286.000000, 0.037409
285.000000, 0.037548
284.000000, 0.037858
283.000000, 0.037922
282.000000, 0.037965
281.000000, 0.037901
280.000000, 0.037706
279.000000, 0.037763
278.000000, 0.037788
277.000000, 0.037781
276.000000, 0.037667
275.000000, 0.038096
274.000000, 0.038935
273.000000, 0.039716
272.000000, 0.041094
271.000000, 0.042681
270.000000, 0.044764
269.000000, 0.047338
268.000000, 0.050137
267.000000, 0.052885
266.000000, 0.056216
265.000000, 0.059369
264.000000, 0.061896
263.000000, 0.063952
262.000000, 0.065705
261.000000, 0.066518
260.000000, 0.066945
259.000000, 0.067050
258.000000, 0.066806
257.000000, 0.066483
256.000000, 0.065450
255.000000, 0.064635
254.000000, 0.063606
253.000000, 0.062207
252.000000, 0.060677
251.000000, 0.058681
250.000000, 0.056640
